專屬碼	名稱	lv1成長係數	lv2成長係數	lv3成長係數	lv4成長係數	lv5成長係數	回收價格	販賣價格	說明	裝備等級	套裝編號	ICON編號	MODEL編號	初始品質	初始屬性	隱藏	(舊)品質1插槽格式	(舊)品質2插槽格式	(舊)品質3插槽格式	(舊)品質4插槽格式	(舊)品質5插槽格式	(舊)品質6插槽格式	品質1插槽格式	品質2插槽格式	品質3插槽格式	品質4插槽格式	品質5插槽格式	品質6插槽格式	分類標籤	爆衣ID	出處	顯示稀有度	碎片轉換數	初始星數	附魔次數限制
0101039	9001039	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	7500	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101039	0		UI_CH00H016_1	CH00H016_1	1	[5,0,0,10,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	[]	[]	[]	0		none	C	10	1	0
0101040	9001040	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101040	0		UI_CH00H017_1	CH00H017_1	1	[0,0,5,10,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	[]	[]	[]	0		none	C	10	1	0
0101041	9001041	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	160000	{"1":600000,"2":1600,"3":4000,"4":2000}	9101041	0		UI_CH00H018_1	CH00H018_1	1	[0,5,0,10,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	[]	0		vdraw	A	30	2	5
0101042	9001042	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101042	0		UI_CH00H019_1	CH00H019_1	1	[5,0,0,10,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	[]	[]	0		none	B	20	1	3
0101043	9001043	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	160000	{"1":600000,"2":1600,"3":4000,"4":2000}	9101043	0		UI_CH00H020_1	CH00H020_1	1	[5,0,0,10,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	[]	0		vdraw	A	30	2	5
0101044	9001044	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101044	0		UI_CH00H021_1	CH00H021_1	1	[0,0,5,10,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	[]	[]	[]	[]	0		gdraw	D	10	1	0
0101045	9001045	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101045	0		UI_CH00H022_1	CH00H022_1	1	[0,5,0,10,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	[]	[]	0		none	B	20	1	3
0101046	9001046	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101046	0		UI_CH00H023_1	CH00H023_1	1	[5,0,0,10,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	[]	[]	[]	0		none	C	10	1	0
0101047	9001047	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.6]	[2,2,2,2,2,2,2,3]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.6]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101047	0		UI_CH00H047	CH00H047	1	[3,3,3,0,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	["0201036","0201042","0201047","0201021","0201020","0201025"]	0		none	S	40	2	10
0101048	9001048	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	160000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101048	0		UI_CH00H048	CH00H048	1	[0,0,5,10,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	[]	0		none	A	30	2	5
0101049	9001049	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	160000	{"1":600000,"2":1600,"3":4000,"4":2000}	9101049	0		UI_CH00H049	CH00H049	1	[0,0,0,0,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	[]	0		none	A	30	2	5
0101050	9001050	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101050	0		UI_CH00H050	CH00H050	1	[0,0,0,0,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	[]	[]	0		none	B	20	1	3
0101051	9001051	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101051	0		UI_CH00H051	CH00H051	1	[0,0,0,0,0,0,0,0]	1	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	["0201036","0201042","0201047","0201021","0201020","0201025"]	0		none		6	1	0
0101052	9001052	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101052	0		UI_CH00H052	CH00H052	1	[0,0,0,0,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	[]	[]	[]	[]	0		gdraw	D	10	1	0
0101053	9001053	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101053	0	0601060	UI_CH00H053	CH00H053	1	[0,5,0,10,0,0,0,0]	1	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	["0201036","0201042","0201047","0201021","0201020","0201025"]	0		none	S	40	2	10
0101054	9001054	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101054	0		UI_CH00H054	CH00H054	1	[0,0,5,10,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	["0201036","0201042","0201047","0201021","0201020","0201025"]	0		none	S	40	2	10
0101055	9001055	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	7500	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101055	0		UI_CH00H055	CH00H055	1	[0,0,0,0,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	[]	[]	[]	0		gdraw	C	10	1	0
0101056	9001056	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101056	0		UI_CH00H056	CH00H056	1	[0,0,0,0,0,0,0,0]	1	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	["0201036","0201042","0201047","0201021","0201020","0201025"]	0		none	S	40	2	10
0101057	9001057	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	160000	{"1":600000,"2":1600,"3":4000,"4":2000}	9101057	0	0601027	UI_CH00H057	CH00H057	1	[5,0,0,5,5,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	[]	0		none	A	30	2	5
0101058	9001058	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101058	0	0601033	UI_CH00H058	CH00H058	1	[0,10,0,13,7,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	["0201042","0201048","0201035","0201033","0201038","0201043"]	0		drop	S	30	2	10
0101059	9001059	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	160000	{"1":600000,"2":1600,"3":4000,"4":2000}	9101059	0		UI_CH00H059	CH00H059	1	[0,0,0,0,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	[]	0		v2draw	A	30	2	3
0101060	9001060	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	160000	{"1":600000,"2":1600,"3":4000,"4":2000}	9101060	0	0601034	UI_CH00H060	CH00H060	1	[0,0,5,8,2,10,0,5]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	[]	0		drop	A	30	2	5
0101061	9001061	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101061	0	0601039	UI_CH00H061	CH00H061	1	[0,35,0,0,0,0,0,0]	1	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	["0201042","0201048","0201035","0201033","0201038","0201043"]	0		v2draw	S	40	2	10
0101062	9001062	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101062	0	0601041	UI_CH00H062	CH00H062	1	[10,0,0,10,0,3,3,3]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	["0201042","0201048","0201035","0201033","0201038","0201043"]	0		vdraw	S	30	2	10
0101063	9001063	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101063	0		UI_CH00H063	CH00H063	1	[20,0,0,10,0,0,3,3]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201039","0201044","0201031","0201031","0201037","0201043"]	["0201034","0201034","0201039","0201044","0201031","0201037"]	["0201035","0201041","0201046","0201033","0201039","0201043"]	["0201042","0201048","0201035","0201033","0201038","0201043"]	0		v2draw	S	40	2	10
0101064	9001064	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101064	0		UI_CH00H064	CH00H064	1	[0,20,0,10,0,3,0,3]	1	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201039","0201044","0201031","0201031","0201037","0201043"]	["0201034","0201034","0201039","0201044","0201031","0201037"]	["0201035","0201041","0201046","0201033","0201039","0201043"]	["0201042","0201048","0201035","0201033","0201038","0201043"]	5		v2draw	S	40	2	10
0101065	9001065	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101065	0		UI_CH00H065	CH00H065	1	[0,0,20,10,0,3,3,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201039","0201044","0201031","0201031","0201037","0201043"]	["0201034","0201034","0201039","0201044","0201031","0201037"]	["0201035","0201041","0201046","0201033","0201039","0201043"]	["0201042","0201048","0201035","0201033","0201038","0201043"]	0		v2draw	S	40	2	10
0101066	9001066	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101066	0	0601061	UI_CH00H066	CH00H066	1	[0,0,0,0,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	["0201036","0201042","0201047","0201021","0201020","0201025"]	0		none	S	40	2	10
0101067	9001067	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101067	0		UI_CH00H067	CH00H067	1	[10,10,10,5,0,0,0,0]	1	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	["0201036","0201042","0201047","0201021","0201020","0201025"]	5		v2draw	S	40	2	10
0101068	9001068	[1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2]	[1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5]	[2,2,2,2,2,2,2,2]	[2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5]	[3,3,3,3,3,3,3,3]	240000	{"1":1200000,"2":3600,"3":6000,"4":3000}	9101068	0		UI_CH00H068	CH00H068	1	[0,0,0,0,0,0,0,0]	0	[1,1,1,1,1,1]	[2,2,1,1,1,1]	[3,2,1,1,1,1]	[4,4,3,2,1,1]	[5,5,4,3,3,1]	[6,6,5,3,2,1]	["0201019","0201019","0201019","0201025","0201025","0201025"]	["0201020","0201026","0201025","0201001","0201007","0201013"]	["0201021","0201020","0201025","0201031","0201037","0201043"]	["0201058","0201052","0201063","0201062","0201025","0201025"]	["0201065","0201059","0201052","0201009","0201015","0201001"]	["0201036","0201042","0201047","0201021","0201020","0201025"]	0		none	S	40	2	10
